"business_id","date","ViolationTypeID","risk_category","description"
234,"20140415",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
234,"20140415",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
234,"20140415",103145,"Low Risk","Improper storage of equipment utensils or linens"
234,"20140415",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
234,"20150505",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
234,"20150505",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
234,"20150505",103131,"Moderate Risk","Moderate risk vermin infestation"
234,"20150505",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
234,"20150505",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
234,"20150505",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
234,"20130506",103142,"Low Risk","Unclean nonfood contact surfaces"
234,"20130506",103133,"Moderate Risk","Foods not protected from contamination"
234,"20130506",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
234,"20130506",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
234,"20130506",103131,"Moderate Risk","Moderate risk vermin infestation"
236,"20141118",103157,"Low Risk","Food safety certificate or food handler card not available"
236,"20141118",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
236,"20141118",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
236,"20141118",103150,"Low Risk","Improper or defective plumbing"
236,"20141118",103156,"Low Risk","Permit license or inspection report not posted"
236,"20130522",103156,"Low Risk","Permit license or inspection report not posted"
236,"20130522",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
236,"20151214",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
236,"20151214",103131,"Moderate Risk","Moderate risk vermin infestation"
239,"20140507",103142,"Low Risk","Unclean nonfood contact surfaces"
239,"20140507",103133,"Moderate Risk","Foods not protected from contamination"
239,"20140507",103120,"Moderate Risk","Moderate risk food holding temperature "
239,"20130917",103143,"Low Risk","Inadequate warewashing facilities or equipment"
239,"20130917",103118,"Moderate Risk","Employee eating or smoking"
239,"20130917",103103,"High Risk","High risk food holding temperature "
239,"20130917",103133,"Moderate Risk","Foods not protected from contamination"
239,"20130917",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
239,"20130917",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
240,"20140206",103142,"Low Risk","Unclean nonfood contact surfaces"
240,"20140206",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
240,"20140206",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
240,"20140206",103120,"Moderate Risk","Moderate risk food holding temperature "
240,"20140206",103105,"High Risk","Improper cooling methods"
240,"20140206",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
240,"20140724",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
240,"20140724",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
240,"20140724",103139,"Low Risk","Improper food storage"
240,"20140724",103132,"Moderate Risk","Improper thawing methods "
240,"20140724",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
240,"20140724",103109,"High Risk","Unclean or unsanitary food contact surfaces"
240,"20130523",103138,"Low Risk","Improper storage use or identification of toxic substances"
240,"20130523",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
240,"20130523",103142,"Low Risk","Unclean nonfood contact surfaces"
240,"20130523",103120,"Moderate Risk","Moderate risk food holding temperature "
240,"20130523",103109,"High Risk","Unclean or unsanitary food contact surfaces"
240,"20130523",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
240,"20150813",103102,"High Risk","Unclean hands or improper use of gloves"
240,"20150813",103120,"Moderate Risk","Moderate risk food holding temperature "
240,"20150813",103142,"Low Risk","Unclean nonfood contact surfaces"
240,"20150813",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
240,"20150813",103114,"High Risk","High risk vermin infestation"
240,"20150813",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
240,"20150813",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
240,"20150813",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
247,"20140304",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
247,"20140304",103150,"Low Risk","Improper or defective plumbing"
247,"20140304",103157,"Low Risk","Food safety certificate or food handler card not available"
247,"20140909",103129,"Moderate Risk","Insufficient hot water or running water"
247,"20140909",103148,"Low Risk","No thermometers or uncalibrated thermometers "
247,"20140909",103109,"High Risk","Unclean or unsanitary food contact surfaces"
247,"20140909",103143,"Low Risk","Inadequate warewashing facilities or equipment"
247,"20140909",103142,"Low Risk","Unclean nonfood contact surfaces"
251,"20140612",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
251,"20140612",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
251,"20131113",103139,"Low Risk","Improper food storage"
251,"20131113",103142,"Low Risk","Unclean nonfood contact surfaces"
251,"20131113",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
251,"20131113",103161,"Low Risk","Low risk vermin infestation"
253,"20150217",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
253,"20131101",103142,"Low Risk","Unclean nonfood contact surfaces"
256,"20140303",103157,"Low Risk","Food safety certificate or food handler card not available"
258,"20140407",103139,"Low Risk","Improper food storage"
258,"20140407",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
258,"20141003",103132,"Moderate Risk","Improper thawing methods "
258,"20141003",103139,"Low Risk","Improper food storage"
258,"20150528",103139,"Low Risk","Improper food storage"
258,"20131017",103120,"Moderate Risk","Moderate risk food holding temperature "
258,"20131017",103157,"Low Risk","Food safety certificate or food handler card not available"
260,"20160219",103142,"Low Risk","Unclean nonfood contact surfaces"
260,"20160219",103157,"Low Risk","Food safety certificate or food handler card not available"
260,"20160219",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
260,"20160219",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
260,"20140520",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
260,"20140520",103139,"Low Risk","Improper food storage"
260,"20140520",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
260,"20140520",103162,"Low Risk","Other low risk violation"
260,"20140520",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
260,"20140520",103145,"Low Risk","Improper storage of equipment utensils or linens"
260,"20141209",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
260,"20141209",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
260,"20141209",103156,"Low Risk","Permit license or inspection report not posted"
260,"20130627",103103,"High Risk","High risk food holding temperature "
260,"20130627",103139,"Low Risk","Improper food storage"
260,"20130627",103142,"Low Risk","Unclean nonfood contact surfaces"
260,"20130627",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
260,"20131119",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
260,"20131119",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
260,"20131119",103152,"Low Risk","Unclean unmaintained or improperly constructed toilet facilities"
267,"20140528",103109,"High Risk","Unclean or unsanitary food contact surfaces"
267,"20130731",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
267,"20130731",103150,"Low Risk","Improper or defective plumbing"
267,"20130731",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
267,"20130731",103114,"High Risk","High risk vermin infestation"
267,"20130731",103142,"Low Risk","Unclean nonfood contact surfaces"
267,"20130731",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
267,"20130731",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
267,"20150730",103102,"High Risk","Unclean hands or improper use of gloves"
267,"20150730",103108,"High Risk","Contaminated or adulterated food"
267,"20150730",103145,"Low Risk","Improper storage of equipment utensils or linens"
267,"20150730",103109,"High Risk","Unclean or unsanitary food contact surfaces"
267,"20150730",103132,"Moderate Risk","Improper thawing methods "
267,"20150730",103139,"Low Risk","Improper food storage"
267,"20150730",103158,"Low Risk","Unpermitted food facility"
268,"20140224",103156,"Low Risk","Permit license or inspection report not posted"
268,"20140829",103120,"Moderate Risk","Moderate risk food holding temperature "
268,"20130805",103120,"Moderate Risk","Moderate risk food holding temperature "
268,"20150903",103133,"Moderate Risk","Foods not protected from contamination"
268,"20150903",103145,"Low Risk","Improper storage of equipment utensils or linens"
272,"20140422",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
272,"20140422",103142,"Low Risk","Unclean nonfood contact surfaces"
272,"20140422",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
272,"20140422",103132,"Moderate Risk","Improper thawing methods "
272,"20140422",103133,"Moderate Risk","Foods not protected from contamination"
272,"20141203",103103,"High Risk","High risk food holding temperature "
272,"20141203",103109,"High Risk","Unclean or unsanitary food contact surfaces"
272,"20141203",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
272,"20141203",103131,"Moderate Risk","Moderate risk vermin infestation"
272,"20141203",103133,"Moderate Risk","Foods not protected from contamination"
272,"20141203",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
272,"20130514",103131,"Moderate Risk","Moderate risk vermin infestation"
272,"20130514",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
272,"20130514",103103,"High Risk","High risk food holding temperature "
272,"20131106",103131,"Moderate Risk","Moderate risk vermin infestation"
272,"20131106",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
273,"20140813",103133,"Moderate Risk","Foods not protected from contamination"
273,"20140813",103112,"High Risk","No hot water or running water"
273,"20140813",103120,"Moderate Risk","Moderate risk food holding temperature "
273,"20140813",103131,"Moderate Risk","Moderate risk vermin infestation"
273,"20140813",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
273,"20140813",103156,"Low Risk","Permit license or inspection report not posted"
