"business_id","Score","date","type"
507,80,"20160324","Routine - Unscheduled"
507,,"20150326","Reinspection/Followup"
507,98,"20150223","Routine - Unscheduled"
507,,"20140908","Reinspection/Followup"
507,94,"20140825","Routine - Unscheduled"
507,96,"20140207","Routine - Unscheduled"
507,100,"20130808","Routine - Unscheduled"
509,,"20160328","Reinspection/Followup"
509,79,"20160222","Routine - Unscheduled"
509,,"20150120","Reinspection/Followup"
509,,"20141231","Reinspection/Followup"
509,57,"20141229","Routine - Unscheduled"
509,92,"20140514","Routine - Unscheduled"
509,,"20140304","Non-inspection site visit"
509,,"20131119","Reinspection/Followup"
509,90,"20131113","Routine - Unscheduled"
509,85,"20130506","Routine - Unscheduled"
510,90,"20141103","Routine - Unscheduled"
510,,"20141017","Complaint"
510,92,"20140505","Routine - Unscheduled"
510,,"20140304","Non-inspection site visit"
510,,"20131203","Reinspection/Followup"
510,79,"20131118","Routine - Unscheduled"
510,85,"20130501","Routine - Unscheduled"
519,100,"20150122","Routine - Unscheduled"
519,98,"20140609","Routine - Unscheduled"
519,96,"20130628","Routine - Unscheduled"
520,90,"20140611","Routine - Unscheduled"
520,,"20140325","Reinspection/Followup"
520,,"20140102","Reinspection/Followup"
520,79,"20131218","Routine - Unscheduled"
520,82,"20130515","Routine - Unscheduled"
522,,"20160104","Complaint"
522,93,"20151124","Routine - Unscheduled"
522,,"20151124","Complaint"
522,,"20150709","Reinspection/Followup"
522,,"20150709","Complaint"
522,96,"20150630","Routine - Unscheduled"
522,100,"20141212","Routine - Unscheduled"
522,100,"20140530","Routine - Unscheduled"
522,98,"20131115","Routine - Unscheduled"
522,96,"20130522","Routine - Unscheduled"
527,,"20151020","Reinspection/Followup"
527,88,"20151005","Routine - Unscheduled"
527,,"20150908","Non-inspection site visit"
527,,"20141007","Reinspection/Followup"
527,81,"20140926","Routine - Unscheduled"
527,,"20140626","Reinspection/Followup"
527,88,"20140604","Routine - Unscheduled"
527,,"20140303","Reinspection/Followup"
527,94,"20140109","Routine - Unscheduled"
527,86,"20130618","Routine - Unscheduled"
529,,"20141124","New Ownership"
529,,"20141030","Reinspection/Followup"
529,,"20141024","Reinspection/Followup"
529,,"20141023","Reinspection/Followup"
529,,"20141020","Reinspection/Followup"
529,90,"20141009","Routine - Unscheduled"
529,,"20140925","Reinspection/Followup"
529,,"20140903","Non-inspection site visit"
529,,"20140729","Reinspection/Followup"
529,86,"20140721","Routine - Unscheduled"
529,92,"20140114","Routine - Unscheduled"
538,96,"20140714","Routine - Unscheduled"
538,,"20140303","Reinspection/Followup"
538,92,"20140224","Routine - Unscheduled"
538,,"20130918","Reinspection/Followup"
538,,"20130903","Reinspection/Followup"
538,83,"20130826","Routine - Unscheduled"
539,92,"20150511","Routine - Unscheduled"
539,98,"20140319","Routine - Unscheduled"
539,,"20130926","Reinspection/Followup"
539,96,"20130925","Routine - Unscheduled"
542,,"20160404","Reinspection/Followup"
542,,"20160316","Reinspection/Followup"
542,83,"20160224","Routine - Unscheduled"
542,92,"20140610","Routine - Unscheduled"
542,,"20140423","Complaint"
542,,"20140218","Complaint"
542,88,"20130625","Routine - Unscheduled"
544,87,"20140805","Routine - Unscheduled"
544,92,"20140226","Routine - Unscheduled"
547,98,"20150813","Routine - Unscheduled"
547,96,"20141210","Routine - Unscheduled"
547,100,"20140424","Routine - Unscheduled"
547,100,"20131119","Routine - Unscheduled"
547,100,"20130523","Routine - Unscheduled"
551,,"20160328","Reinspection/Followup"
551,85,"20160321","Routine - Unscheduled"
551,96,"20140610","Routine - Unscheduled"
551,,"20140226","Reinspection/Followup"
551,,"20140129","Complaint"
551,,"20131002","Reinspection/Followup"
551,83,"20130925","Routine - Unscheduled"
552,83,"20140805","Routine - Unscheduled"
552,,"20140220","Reinspection/Followup"
552,87,"20140210","Routine - Unscheduled"
552,81,"20130627","Routine - Unscheduled"
552,,"20130416","Complaint"
557,90,"20150507","Routine - Unscheduled"
557,,"20150323","Non-inspection site visit"
557,92,"20130814","Routine - Unscheduled"
558,92,"20160229","Routine - Unscheduled"
558,96,"20150224","Routine - Unscheduled"
558,96,"20140211","Routine - Unscheduled"
558,,"20130614","Reinspection/Followup"
558,88,"20130508","Routine - Unscheduled"
562,,"20150513","Non-inspection site visit"
562,100,"20140402","Routine - Unscheduled"
562,100,"20131003","Routine - Unscheduled"
567,,"20141222","Reinspection/Followup"
567,91,"20141219","Routine - Unscheduled"
567,100,"20131003","Routine - Unscheduled"
573,94,"20141023","Routine - Unscheduled"
573,94,"20130917","Routine - Unscheduled"
580,91,"20160311","Routine - Unscheduled"
580,93,"20150820","Routine - Unscheduled"
580,96,"20140811","Routine - Unscheduled"
580,96,"20140129","Routine - Unscheduled"
580,94,"20130516","Routine - Unscheduled"
587,90,"20140626","Routine - Unscheduled"
587,88,"20130927","Routine - Unscheduled"
587,,"20130412","Reinspection/Followup"
588,78,"20151117","Routine - Unscheduled"
588,90,"20140812","Routine - Unscheduled"
588,,"20140407","Complaint"
588,,"20140317","Reinspection/Followup"
588,85,"20140310","Routine - Unscheduled"
588,89,"20130626","Routine - Unscheduled"
589,,"20140430","Reinspection/Followup"
589,84,"20140423","Routine - Unscheduled"
589,,"20131119","Reinspection/Followup"
589,76,"20131113","Routine - Unscheduled"
589,90,"20130506","Routine - Unscheduled"
591,92,"20140512","Routine - Unscheduled"
591,90,"20130912","Routine - Unscheduled"
597,85,"20160310","Reinspection/Followup"
597,,"20160303","Reinspection/Followup"
597,72,"20160229","Routine - Unscheduled"
597,,"20150107","Reinspection/Followup"
597,90,"20141120","Routine - Unscheduled"
597,98,"20140319","Routine - Unscheduled"
606,,"20150303","Reinspection/Followup"
606,,"20141231","Reinspection/Followup"
606,,"20141219","Complaint"
606,,"20141216","Complaint"
606,,"20141212","Complaint"
606,,"20141121","Complaint"
606,77,"20141114","Routine - Unscheduled"
606,,"20141114","Complaint"
606,,"20140721","Non-inspection site visit"
606,90,"20130409","Routine - Unscheduled"
610,73,"20140528","Routine - Unscheduled"
610,86,"20130930","Routine - Unscheduled"
615,100,"20150914","Routine - Unscheduled"
615,96,"20140708","Routine - Unscheduled"
615,100,"20140106","Routine - Unscheduled"
615,,"20130418","Reinspection/Followup"
615,92,"20130411","Routine - Unscheduled"
619,93,"20150423","Routine - Unscheduled"
619,,"20140827","Reinspection/Followup"
619,89,"20140811","Routine - Unscheduled"
619,,"20140312","Non-inspection site visit"
619,88,"20140211","Routine - Unscheduled"
619,90,"20130822","Routine - Unscheduled"
625,96,"20150625","Routine - Unscheduled"
625,96,"20140207","Routine - Unscheduled"
625,96,"20130801","Routine - Unscheduled"
627,,"20150819","Complaint"
627,93,"20150819","Routine - Unscheduled"
627,100,"20140617","Routine - Unscheduled"
627,92,"20131216","Routine - Unscheduled"
627,,"20130828","Reinspection/Followup"
627,81,"20130826","Routine - Unscheduled"
628,,"20151217","Complaint"
628,,"20151103","Complaint"
628,92,"20140609","Routine - Unscheduled"
628,93,"20131216","Routine - Unscheduled"
628,91,"20130722","Routine - Unscheduled"
631,,"20150605","Routine - Scheduled"
631,96,"20140203","Routine - Unscheduled"
631,94,"20130828","Routine - Unscheduled"
634,67,"20160308","Routine - Unscheduled"
634,,"20160308","Complaint"
634,77,"20140203","Routine - Unscheduled"
634,,"20131205","Reinspection/Followup"
634,,"20131105","Reinspection/Followup"
634,76,"20130910","Routine - Unscheduled"
634,,"20130828","Non-inspection site visit"
634,,"20130708","Reinspection/Followup"
634,,"20130425","Reinspection/Followup"
634,,"20130422","Reinspection/Followup"
639,92,"20160303","Routine - Unscheduled"
639,,"20160303","Complaint"
639,,"20150813","Complaint"
639,92,"20150806","Routine - Unscheduled"
639,,"20150212","Foodborne Illness Investigation"
639,92,"20150120","Routine - Unscheduled"
639,96,"20131018","Routine - Unscheduled"
639,,"20130725","Complaint"
642,100,"20150128","Routine - Unscheduled"
642,100,"20140306","Routine - Unscheduled"
642,100,"20131028","Routine - Unscheduled"
642,100,"20130502","Routine - Unscheduled"
645,100,"20150128","Routine - Unscheduled"
645,98,"20140210","Routine - Unscheduled"
645,98,"20130814","Routine - Unscheduled"
645,,"20130716","Non-inspection site visit"
659,92,"20141124","Routine - Unscheduled"
659,98,"20140314","Routine - Unscheduled"
659,86,"20131028","Routine - Unscheduled"
665,86,"20141104","Routine - Unscheduled"
665,88,"20140213","Routine - Unscheduled"
665,88,"20130501","Routine - Unscheduled"
670,,"20150609","Reinspection/Followup"
670,86,"20150602","Routine - Unscheduled"
670,84,"20140826","Routine - Unscheduled"
670,92,"20140124","Routine - Unscheduled"
670,88,"20130619","Routine - Unscheduled"
687,83,"20140618","Routine - Unscheduled"
687,,"20140618","Routine - Scheduled"
687,,"20130606","Reinspection/Followup"
687,,"20130606","Non-inspection site visit"
687,82,"20130509","Routine - Unscheduled"
691,92,"20150610","Routine - Unscheduled"
691,,"20140904","Reinspection/Followup"
691,86,"20140827","Routine - Unscheduled"
691,91,"20140109","Routine - Unscheduled"
691,94,"20130523","Routine - Unscheduled"
695,,"20150219","New Construction"
695,,"20150212","New Construction"
695,98,"20140619","Routine - Unscheduled"
695,96,"20131231","Routine - Unscheduled"
695,94,"20130410","Routine - Unscheduled"
696,92,"20130808","Routine - Unscheduled"
703,,"20150227","Reinspection/Followup"
703,57,"20150224","Routine - Unscheduled"
703,,"20130521","Reinspection/Followup"
703,75,"20130514","Routine - Unscheduled"
709,,"20151117","Reinspection/Followup"
709,,"20151116","Reinspection/Followup"
709,82,"20151110","Routine - Unscheduled"
709,,"20130423","Reinspection/Followup"
709,92,"20130416","Routine - Unscheduled"
726,,"20160315","Reinspection/Followup"
726,,"20160302","Reinspection/Followup"
726,75,"20160217","Routine - Unscheduled"
726,,"20140121","Reinspection/Followup"
726,90,"20140113","Routine - Unscheduled"
726,,"20130410","Reinspection/Followup"
727,92,"20140428","Routine - Unscheduled"
729,92,"20150430","Routine - Unscheduled"
729,,"20140227","Reinspection/Followup"
729,81,"20140213","Routine - Unscheduled"
729,,"20140213","Complaint"
729,,"20131205","Non-inspection site visit"
729,,"20130719","Reinspection/Followup"
729,81,"20130712","Routine - Unscheduled"
741,83,"20140818","Routine - Unscheduled"
741,86,"20140203","Routine - Unscheduled"
741,86,"20130503","Routine - Unscheduled"
744,100,"20150723","Routine - Unscheduled"
744,90,"20140423","Routine - Unscheduled"
744,,"20130918","Reinspection/Followup"
744,,"20130918","Complaint Reinspection/Followup"
744,,"20130906","Reinspection/Followup"
744,,"20130819","Reinspection/Followup"
744,85,"20130805","Routine - Unscheduled"
744,,"20130805","Complaint"
758,100,"20150122","Routine - Unscheduled"
758,100,"20140609","Routine - Unscheduled"
758,96,"20130628","Routine - Unscheduled"
760,96,"20151006","Routine - Unscheduled"
760,94,"20140919","Routine - Unscheduled"
760,96,"20130611","Routine - Unscheduled"
765,,"20150701","Non-inspection site visit"
765,,"20150617","Non-inspection site visit"
765,,"20150604","Reinspection/Followup"
765,84,"20150603","Routine - Unscheduled"
765,96,"20140529","Routine - Unscheduled"
765,96,"20131119","Routine - Unscheduled"
768,,"20150611","Reinspection/Followup"
768,87,"20150601","Routine - Unscheduled"
768,100,"20140512","Routine - Unscheduled"
768,94,"20131008","Routine - Unscheduled"
773,91,"20150225","Routine - Unscheduled"
773,94,"20140527","Routine - Unscheduled"
773,94,"20130925","Routine - Unscheduled"
774,92,"20141104","Routine - Unscheduled"
774,94,"20130923","Routine - Unscheduled"
786,94,"20150803","Routine - Unscheduled"
786,,"20140717","Reinspection/Followup"
786,90,"20140627","Routine - Unscheduled"
792,,"20150610","New Construction"
792,,"20150604","New Construction"
792,90,"20141124","Routine - Unscheduled"
792,94,"20140206","Routine - Unscheduled"
792,,"20130628","Reinspection/Followup"
792,90,"20130530","Routine - Unscheduled"
795,96,"20150406","Routine - Unscheduled"
795,96,"20140318","Routine - Unscheduled"
795,96,"20130610","Routine - Unscheduled"
796,,"20140911","Reinspection/Followup"
796,71,"20140909","Routine - Unscheduled"
796,,"20130624","Complaint Reinspection/Followup"
796,,"20130621","Complaint"
798,90,"20141121","Routine - Unscheduled"
798,90,"20140213","Routine - Unscheduled"
798,,"20130718","Reinspection/Followup"
798,89,"20130712","Routine - Unscheduled"
799,100,"20150430","Routine - Unscheduled"
799,98,"20140319","Routine - Unscheduled"
799,100,"20130716","Routine - Unscheduled"
809,,"20141216","Reinspection/Followup"
809,,"20141209","Reinspection/Followup"
809,74,"20141106","Routine - Unscheduled"
809,,"20140324","Reinspection/Followup"
809,86,"20140311","Routine - Unscheduled"
809,,"20130802","Reinspection/Followup"
809,82,"20130726","Routine - Unscheduled"
811,96,"20150928","Routine - Unscheduled"
811,67,"20150713","Routine - Unscheduled"
811,,"20150713","Reinspection/Followup"
811,96,"20140521","Routine - Unscheduled"
811,90,"20130610","Routine - Unscheduled"
816,,"20151023","Reinspection/Followup"
816,87,"20150819","Routine - Unscheduled"
816,89,"20141103","Routine - Unscheduled"
816,,"20131223","Reinspection/Followup"
816,87,"20131209","Routine - Unscheduled"
821,80,"20141105","Routine - Unscheduled"
824,92,"20141007","Routine - Unscheduled"
824,78,"20140211","Routine - Unscheduled"
824,87,"20130521","Routine - Unscheduled"
826,100,"20150303","Routine - Unscheduled"
826,96,"20140605","Routine - Unscheduled"
826,92,"20130607","Routine - Unscheduled"
827,98,"20141204","Routine - Unscheduled"
827,,"20140604","Complaint"
827,92,"20131218","Routine - Unscheduled"
830,,"20150806","Reinspection/Followup"
830,84,"20150730","Routine - Unscheduled"
830,87,"20140620","Routine - Unscheduled"
830,94,"20131220","Routine - Unscheduled"
835,,"20160113","Reinspection/Followup"
835,77,"20160106","Routine - Unscheduled"
835,86,"20150120","Routine - Unscheduled"
835,,"20131231","Reinspection/Followup"
835,,"20131216","Non-inspection site visit"
835,71,"20131114","Routine - Unscheduled"
840,81,"20151028","Routine - Unscheduled"
840,,"20140605","Reinspection/Followup"
840,,"20140605","Reinspection/Followup"
840,85,"20140604","Routine - Unscheduled"
840,,"20131101","Non-inspection site visit"
840,,"20131101","Reinspection/Followup"
840,,"20131101","Non-inspection site visit"
840,,"20131031","Reinspection/Followup"
840,,"20131031","Reinspection/Followup"
840,72,"20131030","Routine - Unscheduled"
842,,"20150609","Reinspection/Followup"
842,92,"20150528","Routine - Unscheduled"
842,85,"20140502","Routine - Unscheduled"
842,81,"20130508","Routine - Unscheduled"
843,,"20140508","Reinspection/Followup"
843,74,"20140507","Routine - Unscheduled"
845,,"20150116","Reinspection/Followup"
845,92,"20150114","Routine - Unscheduled"
845,92,"20130522","Routine - Unscheduled"
847,,"20140925","Reinspection/Followup"
847,,"20140923","Reinspection/Followup"
847,85,"20140919","Routine - Unscheduled"
847,,"20130418","Reinspection/Followup"
847,88,"20130412","Routine - Unscheduled"
850,,"20150325","Complaint Reinspection/Followup"
850,,"20150220","Complaint"
850,,"20150116","Reinspection/Followup"
850,85,"20150113","Routine - Unscheduled"
850,,"20140516","Reinspection/Followup"
