LGHC Indicator Name,Geography,Year,Age Group,Strata,Strata Name,Numerator,Rate,LGHC Indicator ID,LGHC Target Rate
Asthma ED Visit Rates,Glenn,2013,18 and Over,Sex,Female,50,50.8,7,28
Asthma ED Visit Rates,Humboldt,2013,18 and Over,Sex,Female,459,89.1,7,28
Asthma ED Visit Rates,Imperial,2013,18 and Over,Sex,Female,338,51,7,28
Asthma ED Visit Rates,Inyo,2013,18 and Over,Sex,Female,38,56,7,28
Asthma ED Visit Rates,Kern,2013,18 and Over,Sex,Female,1801,59.2,7,28
Asthma ED Visit Rates,Kings,2013,18 and Over,Sex,Female,541,117.7,7,28
Asthma ED Visit Rates,Lake,2013,18 and Over,Sex,Female,236,100.4,7,28
Asthma ED Visit Rates,Lassen,2013,18 and Over,Sex,Female,46,51.8,7,28
Asthma ED Visit Rates,Los Angeles,2013,18 and Over,Sex,Female,18716,47.6,7,28
Asthma ED Visit Rates,Madera,2013,18 and Over,Sex,Female,224,36.7,7,28
Asthma ED Visit Rates,Marin,2013,18 and Over,Sex,Female,315,30.1,7,28
Asthma ED Visit Rates,Mariposa,2013,18 and Over,Sex,Female,33,53.8,7,28
Asthma ED Visit Rates,Mendocino,2013,18 and Over,Sex,Female,204,66.5,7,28
Asthma ED Visit Rates,Merced,2013,18 and Over,Sex,Female,817,89.5,7,28
Asthma ED Visit Rates,Modoc,2013,18 and Over,Sex,Female,25,81.6,7,28
Asthma ED Visit Rates,Mono,2013,18 and Over,Sex,Female,17,30.3,7,28
Asthma ED Visit Rates,Monterey,2013,18 and Over,Sex,Female,730,48,7,28
Asthma ED Visit Rates,Napa,2013,18 and Over,Sex,Female,237,41.5,7,28
Asthma ED Visit Rates,Nevada,2013,18 and Over,Sex,Female,164,48.8,7,28
Asthma ED Visit Rates,Orange,2013,18 and Over,Sex,Female,3886,31.6,7,28
Asthma ED Visit Rates,Placer,2013,18 and Over,Sex,Female,514,35.3,7,28
Asthma ED Visit Rates,Plumas,2013,18 and Over,Sex,Female,40,64,7,28
Asthma ED Visit Rates,Riverside,2013,18 and Over,Sex,Female,3621,42.2,7,28
Asthma ED Visit Rates,Sacramento,2013,18 and Over,Sex,Female,4089,72.9,7,28
Asthma ED Visit Rates,San Benito,2013,18 and Over,Sex,Female,119,58.6,7,28
Asthma ED Visit Rates,San Bernardino,2013,18 and Over,Sex,Female,4845,62.6,7,28
Asthma ED Visit Rates,San Diego,2013,18 and Over,Sex,Female,4494,36.3,7,28
Asthma ED Visit Rates,San Francisco,2013,18 and Over,Sex,Female,1291,38.6,7,28
Asthma ED Visit Rates,San Joaquin,2013,18 and Over,Sex,Female,1835,70.9,7,28
Asthma ED Visit Rates,San Luis Obispo,2013,18 and Over,Sex,Female,328,37,7,28
Asthma ED Visit Rates,San Mateo,2013,18 and Over,Sex,Female,1136,36.9,7,28
Asthma ED Visit Rates,Santa Barbara,2013,18 and Over,Sex,Female,580,36.1,7,28
Asthma ED Visit Rates,Santa Clara,2013,18 and Over,Sex,Female,2427,33.9,7,28
Asthma ED Visit Rates,Santa Cruz,2013,18 and Over,Sex,Female,359,35.8,7,28
Asthma ED Visit Rates,Shasta,2013,18 and Over,Sex,Female,401,58.6,7,28
Asthma ED Visit Rates,Siskiyou,2013,18 and Over,Sex,Female,80,54.1,7,28
Asthma ED Visit Rates,Solano,2013,18 and Over,Sex,Female,1374,85.1,7,28
Asthma ED Visit Rates,Sonoma,2013,18 and Over,Sex,Female,889,46.1,7,28
Asthma ED Visit Rates,Stanislaus,2013,18 and Over,Sex,Female,1239,63,7,28
Asthma ED Visit Rates,Sutter,2013,18 and Over,Sex,Female,128,35.3,7,28
Asthma ED Visit Rates,Tehama,2013,18 and Over,Sex,Female,160,71.1,7,28
Asthma ED Visit Rates,Trinity,2013,18 and Over,Sex,Female,29,66.4,7,28
Asthma ED Visit Rates,Tulare,2013,18 and Over,Sex,Female,820,51.5,7,28
Asthma ED Visit Rates,Tuolumne,2013,18 and Over,Sex,Female,125,70,7,28
Asthma ED Visit Rates,Ventura,2013,18 and Over,Sex,Female,1083,33.6,7,28
Asthma ED Visit Rates,Yolo,2013,18 and Over,Sex,Female,296,36.7,7,28
Asthma ED Visit Rates,Yuba,2013,18 and Over,Sex,Female,151,56.6,7,28
Asthma ED Visit Rates,Alameda,2013,18 and Over,Sex,Male,2580,43.7,7,28
Asthma ED Visit Rates,Amador,2013,18 and Over,Sex,Male,71,44.3,7,28
Asthma ED Visit Rates,Butte,2013,18 and Over,Sex,Male,273,31.8,7,28
Asthma ED Visit Rates,Calaveras,2013,18 and Over,Sex,Male,55,33.1,7,28
Asthma ED Visit Rates,California,2013,18 and Over,Sex,Male,41312,28.6,7,28
Asthma ED Visit Rates,Colusa,2013,18 and Over,Sex,Male,8,,7,28
Asthma ED Visit Rates,Contra Costa,2013,18 and Over,Sex,Male,1669,42.2,7,28
Asthma ED Visit Rates,Del Norte,2013,18 and Over,Sex,Male,40,30.8,7,28
Asthma ED Visit Rates,El Dorado,2013,18 and Over,Sex,Male,134,19.9,7,28
Asthma ED Visit Rates,Fresno,2013,18 and Over,Sex,Male,1185,34.7,7,28
Asthma ED Visit Rates,Glenn,2013,18 and Over,Sex,Male,39,38.1,7,28
Asthma ED Visit Rates,Humboldt,2013,18 and Over,Sex,Male,298,56.8,7,28
Asthma ED Visit Rates,Imperial,2013,18 and Over,Sex,Male,242,35.6,7,28
Asthma ED Visit Rates,Inyo,2013,18 and Over,Sex,Male,22,39.3,7,28
Asthma ED Visit Rates,Kern,2013,18 and Over,Sex,Male,1044,31.2,7,28
Asthma ED Visit Rates,Kings,2013,18 and Over,Sex,Male,277,45.2,7,28
Asthma ED Visit Rates,Lake,2013,18 and Over,Sex,Male,105,43.9,7,28
Asthma ED Visit Rates,Lassen,2013,18 and Over,Sex,Male,20,10.6,7,28
Asthma ED Visit Rates,Los Angeles,2013,18 and Over,Sex,Male,10786,28.7,7,28
Asthma ED Visit Rates,Madera,2013,18 and Over,Sex,Male,113,20.8,7,28
Asthma ED Visit Rates,Marin,2013,18 and Over,Sex,Male,186,19.2,7,28
Asthma ED Visit Rates,Mariposa,2013,18 and Over,Sex,Male,13,21.6,7,28
Asthma ED Visit Rates,Mendocino,2013,18 and Over,Sex,Male,159,50.9,7,28
Asthma ED Visit Rates,Merced,2013,18 and Over,Sex,Male,410,43.3,7,28
Asthma ED Visit Rates,Modoc,2013,18 and Over,Sex,Male,7,,7,28
Asthma ED Visit Rates,Mono,2013,18 and Over,Sex,Male,,23.4,7,28
Asthma ED Visit Rates,Monterey,2013,18 and Over,Sex,Male,377,22.8,7,28
Asthma ED Visit Rates,Napa,2013,18 and Over,Sex,Male,157,29.8,7,28
Asthma ED Visit Rates,Nevada,2013,18 and Over,Sex,Male,117,30.7,7,28
Asthma ED Visit Rates,Orange,2013,18 and Over,Sex,Male,2045,17.7,7,28
Asthma ED Visit Rates,Placer,2013,18 and Over,Sex,Male,317,23.3,7,28
Asthma ED Visit Rates,Plumas,2013,18 and Over,Sex,Male,16,22.2,7,28
Asthma ED Visit Rates,Riverside,2013,18 and Over,Sex,Male,1920,22.6,7,28
Asthma ED Visit Rates,Sacramento,2013,18 and Over,Sex,Male,2443,45.6,7,28
Asthma ED Visit Rates,San Benito,2013,18 and Over,Sex,Male,77,39.5,7,28
Asthma ED Visit Rates,San Bernardino,2013,18 and Over,Sex,Male,2658,34.6,7,28
Asthma ED Visit Rates,San Diego,2013,18 and Over,Sex,Male,2445,20.1,7,28
Asthma ED Visit Rates,San Francisco,2013,18 and Over,Sex,Male,956,27.6,7,28
Asthma ED Visit Rates,San Joaquin,2013,18 and Over,Sex,Male,1155,45.8,7,28
Asthma ED Visit Rates,San Luis Obispo,2013,18 and Over,Sex,Male,214,21.1,7,28
Asthma ED Visit Rates,San Mateo,2013,18 and Over,Sex,Male,694,24.6,7,28
Asthma ED Visit Rates,Santa Barbara,2013,18 and Over,Sex,Male,327,19.3,7,28
Asthma ED Visit Rates,Santa Clara,2013,18 and Over,Sex,Male,1396,20,7,28
Asthma ED Visit Rates,Santa Cruz,2013,18 and Over,Sex,Male,259,25.5,7,28
Asthma ED Visit Rates,Shasta,2013,18 and Over,Sex,Male,217,33.5,7,28
Asthma ED Visit Rates,Siskiyou,2013,18 and Over,Sex,Male,52,33.6,7,28
Asthma ED Visit Rates,Solano,2013,18 and Over,Sex,Male,807,51.3,7,28
Asthma ED Visit Rates,Sonoma,2013,18 and Over,Sex,Male,525,27.5,7,28
Asthma ED Visit Rates,Stanislaus,2013,18 and Over,Sex,Male,722,37.7,7,28
Asthma ED Visit Rates,Sutter,2013,18 and Over,Sex,Male,80,22.9,7,28
Asthma ED Visit Rates,Tehama,2013,18 and Over,Sex,Male,59,26.6,7,28
Asthma ED Visit Rates,Tulare,2013,18 and Over,Sex,Male,452,27.9,7,28
Asthma ED Visit Rates,Tuolumne,2013,18 and Over,Sex,Male,81,34.6,7,28
Asthma ED Visit Rates,Ventura,2013,18 and Over,Sex,Male,619,20,7,28
Asthma ED Visit Rates,Yolo,2013,18 and Over,Sex,Male,209,26.6,7,28
Asthma ED Visit Rates,Yuba,2013,18 and Over,Sex,Male,90,32.7,7,28
Asthma ED Visit Rates,Alameda,2013,All Ages,Total Population,All Ages,9974,64.7,7,28
Asthma ED Visit Rates,Amador,2013,All Ages,Total Population,All Ages,255,78.6,7,28
Asthma ED Visit Rates,Butte,2013,All Ages,Total Population,All Ages,970,46.7,7,28
Asthma ED Visit Rates,Calaveras,2013,All Ages,Total Population,All Ages,222,57.4,7,28
Asthma ED Visit Rates,California,2013,All Ages,Total Population,All Ages,183949,48.7,7,28
Asthma ED Visit Rates,Colusa,2013,All Ages,Total Population,All Ages,79,36.5,7,28
Asthma ED Visit Rates,Contra Costa,2013,All Ages,Total Population,All Ages,6942,66.1,7,28
Asthma ED Visit Rates,Del Norte,2013,All Ages,Total Population,All Ages,139,52.2,7,28
Asthma ED Visit Rates,El Dorado,2013,All Ages,Total Population,All Ages,576,34.6,7,28
Asthma ED Visit Rates,Fresno,2013,All Ages,Total Population,All Ages,7216,71.6,7,28
Asthma ED Visit Rates,Glenn,2013,All Ages,Total Population,All Ages,122,44.1,7,28
Asthma ED Visit Rates,Humboldt,2013,All Ages,Total Population,All Ages,962,74.2,7,28
Asthma ED Visit Rates,Imperial,2013,All Ages,Total Population,All Ages,1289,67.6,7,28
Asthma ED Visit Rates,Inyo,2013,All Ages,Total Population,All Ages,90,56.7,7,28
Asthma ED Visit Rates,Kern,2013,All Ages,Total Population,All Ages,5239,56.9,7,28
Asthma ED Visit Rates,Kings,2013,All Ages,Total Population,All Ages,1376,89.1,7,28
Asthma ED Visit Rates,Lake,2013,All Ages,Total Population,All Ages,437,72.5,7,28
Asthma ED Visit Rates,Lassen,2013,All Ages,Total Population,All Ages,103,34.3,7,28
Asthma ED Visit Rates,Los Angeles,2013,All Ages,Total Population,All Ages,49888,51.2,7,28
Asthma ED Visit Rates,Madera,2013,All Ages,Total Population,All Ages,829,50.8,7,28
Asthma ED Visit Rates,Marin,2013,All Ages,Total Population,All Ages,684,27.8,7,28
Asthma ED Visit Rates,Mariposa,2013,All Ages,Total Population,All Ages,64,43.5,7,28
Asthma ED Visit Rates,Mendocino,2013,All Ages,Total Population,All Ages,467,57.8,7,28
Asthma ED Visit Rates,Merced,2013,All Ages,Total Population,All Ages,2192,80.7,7,28
Asthma ED Visit Rates,Modoc,2013,All Ages,Total Population,All Ages,42,51.9,7,28
Asthma ED Visit Rates,Mono,2013,All Ages,Total Population,All Ages,40,27.6,7,28
Asthma ED Visit Rates,Monterey,2013,All Ages,Total Population,All Ages,2096,48.2,7,28
Asthma ED Visit Rates,Napa,2013,All Ages,Total Population,All Ages,555,40.4,7,28
Asthma ED Visit Rates,Nevada,2013,All Ages,Total Population,All Ages,342,38.9,7,28
Asthma ED Visit Rates,Orange,2013,All Ages,Total Population,All Ages,9832,32.5,7,28
Asthma ED Visit Rates,Placer,2013,All Ages,Total Population,All Ages,1163,32.5,7,28
Asthma ED Visit Rates,Plumas,2013,All Ages,Total Population,All Ages,85,54.7,7,28
Asthma ED Visit Rates,Riverside,2013,All Ages,Total Population,All Ages,9365,40.5,7,28
Asthma ED Visit Rates,Sacramento,2013,All Ages,Total Population,All Ages,9567,65.8,7,28
Asthma ED Visit Rates,San Benito,2013,All Ages,Total Population,All Ages,313,56.7,7,28
Asthma ED Visit Rates,San Bernardino,2013,All Ages,Total Population,All Ages,12781,60,7,28
Asthma ED Visit Rates,San Diego,2013,All Ages,Total Population,All Ages,11755,37.7,7,28
Asthma ED Visit Rates,San Francisco,2013,All Ages,Total Population,All Ages,3057,40.4,7,28
Asthma ED Visit Rates,San Joaquin,2013,All Ages,Total Population,All Ages,4681,65.6,7,28
Asthma ED Visit Rates,San Luis Obispo,2013,All Ages,Total Population,All Ages,771,33.2,7,28
Asthma ED Visit Rates,San Mateo,2013,All Ages,Total Population,All Ages,2600,34.8,7,28
Asthma ED Visit Rates,Santa Barbara,2013,All Ages,Total Population,All Ages,1571,37.8,7,28
Asthma ED Visit Rates,Santa Clara,2013,All Ages,Total Population,All Ages,5629,30.5,7,28
Asthma ED Visit Rates,Santa Cruz,2013,All Ages,Total Population,All Ages,1004,40.5,7,28
Asthma ED Visit Rates,Shasta,2013,All Ages,Total Population,All Ages,899,53.2,7,28
Asthma ED Visit Rates,Sierra,2013,All Ages,Total Population,All Ages,13,60.8,7,28
Asthma ED Visit Rates,Siskiyou,2013,All Ages,Total Population,All Ages,176,45.3,7,28
Asthma ED Visit Rates,Solano,2013,All Ages,Total Population,All Ages,3147,76.6,7,28
Asthma ED Visit Rates,Sonoma,2013,All Ages,Total Population,All Ages,1974,41.4,7,28
Asthma ED Visit Rates,Stanislaus,2013,All Ages,Total Population,All Ages,3115,58.3,7,28
Asthma ED Visit Rates,Sutter,2013,All Ages,Total Population,All Ages,285,29.4,7,28
Asthma ED Visit Rates,Tehama,2013,All Ages,Total Population,All Ages,305,50.8,7,28
Asthma ED Visit Rates,Trinity,2013,All Ages,Total Population,All Ages,43,37.2,7,28
Asthma ED Visit Rates,Tulare,2013,All Ages,Total Population,All Ages,2369,48.7,7,28
Asthma ED Visit Rates,Tuolumne,2013,All Ages,Total Population,All Ages,278,57.7,7,28
Asthma ED Visit Rates,Ventura,2013,All Ages,Total Population,All Ages,2784,33.7,7,28
Asthma ED Visit Rates,Yolo,2013,All Ages,Total Population,All Ages,754,38.4,7,28
Asthma ED Visit Rates,Yuba,2013,All Ages,Total Population,All Ages,338,45.3,7,28
Asthma ED Visit Rates,Alameda,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,28,78.7,7,28
Asthma ED Visit Rates,Butte,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,6,,7,28
Asthma ED Visit Rates,California,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,565,34.8,7,28
Asthma ED Visit Rates,Contra Costa,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,18,64.8,7,28
Asthma ED Visit Rates,Del Norte,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,11,,7,28
Asthma ED Visit Rates,Fresno,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,11,,7,28
Asthma ED Visit Rates,Humboldt,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,46,67.4,7,28
Asthma ED Visit Rates,Inyo,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,19,110.8,7,28
Asthma ED Visit Rates,Lake,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,15,98.2,7,28
Asthma ED Visit Rates,Los Angeles,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,70,36.9,7,28
Asthma ED Visit Rates,Mendocino,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,36,106.5,7,28
Asthma ED Visit Rates,Monterey,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,8,,7,28
Asthma ED Visit Rates,Orange,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,14,23,7,28
Asthma ED Visit Rates,Riverside,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,19,16,7,28
Asthma ED Visit Rates,Sacramento,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,33,40.4,7,28
Asthma ED Visit Rates,San Bernardino,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,27,33.2,7,28
Asthma ED Visit Rates,San Diego,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,34,25.5,7,28
Asthma ED Visit Rates,San Francisco,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,17,177.1,7,28
Asthma ED Visit Rates,San Joaquin,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,13,40.9,7,28
Asthma ED Visit Rates,San Mateo,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,7,,7,28
Asthma ED Visit Rates,Santa Barbara,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,5,,7,28
Asthma ED Visit Rates,Santa Clara,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,11,,7,28
Asthma ED Visit Rates,Shasta,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,13,27.6,7,28
Asthma ED Visit Rates,Siskiyou,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,5,,7,28
Asthma ED Visit Rates,Solano,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,16,85.2,7,28
Asthma ED Visit Rates,Sonoma,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,21,53.8,7,28
Asthma ED Visit Rates,Stanislaus,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,6,,7,28
Asthma ED Visit Rates,Tulare,2013,All Ages,Race-Ethnicity,American Indian/Alaskan Native,20,62.6,7,28
Asthma ED Visit Rates,Alameda,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,875,21.2,7,28
Asthma ED Visit Rates,Butte,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,19,17.4,7,28
Asthma ED Visit Rates,California,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,8748,17.9,7,28
Asthma ED Visit Rates,Contra Costa,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,409,26.5,7,28
Asthma ED Visit Rates,El Dorado,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,5,,7,28
Asthma ED Visit Rates,Fresno,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,202,22.7,7,28
Asthma ED Visit Rates,Humboldt,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,11,,7,28
Asthma ED Visit Rates,Imperial,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,7,,7,28
Asthma ED Visit Rates,Kern,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,63,20.4,7,28
Asthma ED Visit Rates,Los Angeles,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,2081,16.1,7,28
Asthma ED Visit Rates,Madera,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,8,,7,28
Asthma ED Visit Rates,Marin,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,26,17.6,7,28
Asthma ED Visit Rates,Merced,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,48,30.9,7,28
Asthma ED Visit Rates,Monterey,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,46,16.3,7,28
Asthma ED Visit Rates,Napa,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,29,31.3,7,28
Asthma ED Visit Rates,Orange,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,745,13.9,7,28
Asthma ED Visit Rates,Placer,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,46,18,7,28
Asthma ED Visit Rates,Riverside,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,156,12.2,7,28
Asthma ED Visit Rates,Sacramento,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,566,25.8,7,28
Asthma ED Visit Rates,San Bernardino,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,189,16.1,7,28
Asthma ED Visit Rates,San Diego,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,697,20.8,7,28
Asthma ED Visit Rates,San Francisco,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,478,18.7,7,28
Asthma ED Visit Rates,San Joaquin,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,342,33.9,7,28
Asthma ED Visit Rates,San Luis Obispo,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,7,,7,28
Asthma ED Visit Rates,San Mateo,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,349,17.9,7,28
Asthma ED Visit Rates,Santa Barbara,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,32,19.1,7,28
Asthma ED Visit Rates,Santa Clara,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,742,12.9,7,28
Asthma ED Visit Rates,Santa Cruz,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,15,14.2,7,28
Asthma ED Visit Rates,Shasta,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,6,,7,28
Asthma ED Visit Rates,Solano,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,247,39.4,7,28
Asthma ED Visit Rates,Sonoma,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,39,21.7,7,28
Asthma ED Visit Rates,Stanislaus,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,64,24.4,7,28
Asthma ED Visit Rates,Sutter,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,30,20.8,7,28
Asthma ED Visit Rates,Tehama,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,6,,7,28
Asthma ED Visit Rates,Tulare,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,31,20.4,7,28
Asthma ED Visit Rates,Ventura,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,65,12,7,28
Asthma ED Visit Rates,Yolo,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,27,14.1,7,28
Asthma ED Visit Rates,Yuba,2013,All Ages,Race-Ethnicity,Asian/Pacific Islander,13,29.9,7,28
Asthma ED Visit Rates,Alameda,2013,All Ages,Race-Ethnicity,African-American,4239,229.4,7,28
Asthma ED Visit Rates,Butte,2013,All Ages,Race-Ethnicity,African-American,60,192.1,7,28
Asthma ED Visit Rates,California,2013,All Ages,Race-Ethnicity,African-American,37182,171.7,7,28
Asthma ED Visit Rates,Contra Costa,2013,All Ages,Race-Ethnicity,African-American,2088,225.4,7,28
Asthma ED Visit Rates,Del Norte,2013,All Ages,Race-Ethnicity,African-American,5,,7,28
Asthma ED Visit Rates,El Dorado,2013,All Ages,Race-Ethnicity,African-American,13,97.1,7,28
Asthma ED Visit Rates,Fresno,2013,All Ages,Race-Ethnicity,African-American,675,136,7,28
Asthma ED Visit Rates,Glenn,2013,All Ages,Race-Ethnicity,African-American,6,,7,28
Asthma ED Visit Rates,Humboldt,2013,All Ages,Race-Ethnicity,African-American,53,345.2,7,28
Asthma ED Visit Rates,Imperial,2013,All Ages,Race-Ethnicity,African-American,40,108.7,7,28
Asthma ED Visit Rates,Kern,2013,All Ages,Race-Ethnicity,African-American,1003,201.4,7,28
Asthma ED Visit Rates,Kings,2013,All Ages,Race-Ethnicity,African-American,157,152,7,28
Asthma ED Visit Rates,Lake,2013,All Ages,Race-Ethnicity,African-American,31,312.7,7,28
Asthma ED Visit Rates,Lassen,2013,All Ages,Race-Ethnicity,African-American,9,,7,28
Asthma ED Visit Rates,Los Angeles,2013,All Ages,Race-Ethnicity,African-American,12466,164,7,28
Asthma ED Visit Rates,Madera,2013,All Ages,Race-Ethnicity,African-American,66,169.8,7,28
Asthma ED Visit Rates,Marin,2013,All Ages,Race-Ethnicity,African-American,85,127.2,7,28
Asthma ED Visit Rates,Mendocino,2013,All Ages,Race-Ethnicity,African-American,11,,7,28
Asthma ED Visit Rates,Merced,2013,All Ages,Race-Ethnicity,African-American,328,410.1,7,28
Asthma ED Visit Rates,Monterey,2013,All Ages,Race-Ethnicity,African-American,129,153.4,7,28
Asthma ED Visit Rates,Napa,2013,All Ages,Race-Ethnicity,African-American,24,115.5,7,28
Asthma ED Visit Rates,Nevada,2013,All Ages,Race-Ethnicity,African-American,14,283.2,7,28
Asthma ED Visit Rates,Orange,2013,All Ages,Race-Ethnicity,African-American,586,118.1,7,28
Asthma ED Visit Rates,Placer,2013,All Ages,Race-Ethnicity,African-American,45,101.9,7,28
